/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_47_479.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_47_479.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_47_479.jpg, 0, 0, 0, 7.930838E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_47_582.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_47_582.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_47_582.jpg, 0, 0, 0, 7.821985E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_47_687.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_47_687.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_47_687.jpg, 0, 0, 0, 7.799568E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_47_790.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_47_790.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_47_790.jpg, 0, 0, 0, 8.128961E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_47_895.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_47_895.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_47_895.jpg, 0, 0, 0, 7.791749E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_48_000.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_48_000.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_48_000.jpg, 0, 0, 0, 7.875777E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_48_102.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_48_102.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_48_102.jpg, 0, 0, 0, 8.089565E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_48_204.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_48_204.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_48_204.jpg, 0, 0, 0, 7.780302E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_48_305.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_48_305.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_48_305.jpg, 0, 0, 0, 7.879012E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_48_407.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_48_407.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_48_407.jpg, 0, 0, 0, 7.810748E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_48_521.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_48_521.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_48_521.jpg, 0, 0, 0, 7.799152E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_48_648.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_48_648.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_48_648.jpg, 0, 0, 0, 7.876005E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_48_750.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_48_750.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_48_750.jpg, 0, 0, 0, 7.781678E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_48_851.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_48_851.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_48_851.jpg, 0, 0, 0, 7.898135E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_48_956.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_48_956.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_48_956.jpg, 0, 0, 0, 7.89175E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_49_059.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_49_059.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_49_059.jpg, 0, 0, 0, 7.980318E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_49_163.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_49_163.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_49_163.jpg, 0, 0, 0, 7.796335E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_49_267.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_49_267.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_49_267.jpg, 0, 0, 0, 7.796964E-05
/Users/selvanramsamy/Desktop/CNN/IMG/center_2020_01_20_22_27_49_370.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/left_2020_01_20_22_27_49_370.jpg, /Users/selvanramsamy/Desktop/CNN/IMG/right_2020_01_20_22_27_49_370.jpg, 0, 0, 0, 7.816448E-05
